sku,_attribute_set,_type,_category,_root_category,_product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_position,_media_is_disabled
CMCMGG00047,Camisas,simple,"Camisas masculinas","Default Category",base,"Star Wars",,Brasil,"Camisa com mangaStar Wars Capacete",0,0,581,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStar Wars Capacete","Bloco depois da Coluna de Informação",25,581,0,"Camisa com mangaStar Wars Capacete",1,GG,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00021,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Branca",0,0,104,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Branca","Bloco depois da Coluna de Informação",25,104,0,"Camisa com mangaStones Lingua Branca",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00021,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Branca",0,0,104,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Branca","Bloco depois da Coluna de Informação",25,104,0,"Camisa com mangaStones Lingua Branca",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00022,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Branca",0,0,104,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Branca","Bloco depois da Coluna de Informação",25,104,0,"Camisa com mangaStones Lingua Branca",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00017,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Branca",0,0,104,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Branca","Bloco depois da Coluna de Informação",25,104,0,"Camisa com mangaStones Lingua Branca",1,GG,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00012,Camisas,simple,"Camisas femininas","Default Category",base,"Rolling Stones",,Brasil,"Camisa Baby LookStones Lingua Preta",0,0,9,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookStones Lingua Preta","Bloco depois da Coluna de Informação",20,9,0,"Camisa Baby LookStones Lingua Preta",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLGG00002,Camisas,simple,"Camisas femininas","Default Category",base,"Rolling Stones",,Brasil,"Camisa Baby LookStones Lingua Preta",0,0,9,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookStones Lingua Preta","Bloco depois da Coluna de Informação",20,9,0,"Camisa Baby LookStones Lingua Preta",1,GG,0,4,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMPP00007,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Preta",0,0,9,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Preta","Bloco depois da Coluna de Informação",25,9,0,"Camisa com mangaStones Lingua Preta",1,PP,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00226,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Preta",0,0,9,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Preta","Bloco depois da Coluna de Informação",25,9,0,"Camisa com mangaStones Lingua Preta",1,P,0,4,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00306,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Preta",0,0,9,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Preta","Bloco depois da Coluna de Informação",25,9,0,"Camisa com mangaStones Lingua Preta",1,M,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00309,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Lingua Preta",0,0,9,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Lingua Preta","Bloco depois da Coluna de Informação",25,9,0,"Camisa com mangaStones Lingua Preta",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00229,Camisas,simple,"Camisas masculinas","Default Category",base,"Rolling Stones",,Brasil,"Camisa com mangaStones Preta Lingua",0,0,9,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStones Preta Lingua","Bloco depois da Coluna de Informação",25,9,0,"Camisa com mangaStones Preta Lingua",1,GG,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00146,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Branca",0,0,790,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Branca","Bloco depois da Coluna de Informação",25,790,0,"Camisa com mangaStrokes Branca",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00145,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Branca",0,0,790,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Branca","Bloco depois da Coluna de Informação",25,790,0,"Camisa com mangaStrokes Branca",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00141,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Branca",0,0,790,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Branca","Bloco depois da Coluna de Informação",25,790,0,"Camisa com mangaStrokes Branca",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00083,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Branca",0,0,790,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Branca","Bloco depois da Coluna de Informação",25,790,0,"Camisa com mangaStrokes Branca",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMBLG00036,Camisas,simple,"Camisas femininas","Default Category",base,"The Strokes",,Brasil,"Camisa Baby LookStrokes Preta",0,0,161,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookStrokes Preta","Bloco depois da Coluna de Informação",20,161,0,"Camisa Baby LookStrokes Preta",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00227,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Preta",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Preta","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaStrokes Preta",1,P,0,4,250,-3,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00307,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Preta",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Preta","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaStrokes Preta",1,M,0,4,250,-4,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00310,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Preta",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Preta","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaStrokes Preta",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00230,Camisas,simple,"Camisas masculinas","Default Category",base,"The Strokes",,Brasil,"Camisa com mangaStrokes Preta",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaStrokes Preta","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaStrokes Preta",1,GG,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMSUM00001,Camisas,simple,"Camisas masculinas","Default Category",base,,,Brasil,"Camisa Suspensorios Medios",0,0,,,"Utilizar configuração","Utilizar configuração","Camisa Suspensorios Medios","Bloco depois da Coluna de Informação",25,,0,"Camisa Suspensorios Medios",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00078,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Alvo",0,0,405,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Alvo","Bloco depois da Coluna de Informação",25,405,0,"Camisa com mangaSystem Alvo",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00077,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Alvo",0,0,405,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Alvo","Bloco depois da Coluna de Informação",25,405,0,"Camisa com mangaSystem Alvo",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00076,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Alvo",0,0,405,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Alvo","Bloco depois da Coluna de Informação",25,405,0,"Camisa com mangaSystem Alvo",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00273,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Banda Grande Master",0,0,101,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Banda Grande Master","Bloco depois da Coluna de Informação",25,101,0,"Camisa com mangaSystem Banda Grande Master",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00274,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Banda Grande Master",0,0,101,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Banda Grande Master","Bloco depois da Coluna de Informação",25,101,0,"Camisa com mangaSystem Banda Grande Master",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00009,Camisas,simple,"Camisas femininas","Default Category",base,"System Of A Down",,Brasil,"Camisa Baby LookSystem Banda Nova Virus",0,0,97,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookSystem Banda Nova Virus","Bloco depois da Coluna de Informação",20,97,0,"Camisa Baby LookSystem Banda Nova Virus",1,G,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00185,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Banda Nova Virus",0,0,97,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Banda Nova Virus","Bloco depois da Coluna de Informação",25,97,0,"Camisa com mangaSystem Banda Nova Virus",1,P,0,4,250,19,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00186,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Banda Nova Virus",0,0,97,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Banda Nova Virus","Bloco depois da Coluna de Informação",25,97,0,"Camisa com mangaSystem Banda Nova Virus",1,M,0,4,250,20,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00184,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Banda Nova Virus",0,0,97,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Banda Nova Virus","Bloco depois da Coluna de Informação",25,97,0,"Camisa com mangaSystem Banda Nova Virus",1,G,0,4,250,23,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00123,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Banda Nova Virus",0,0,97,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Banda Nova Virus","Bloco depois da Coluna de Informação",25,97,0,"Camisa com mangaSystem Banda Nova Virus",1,GG,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00062,Camisas,simple,"Camisas femininas","Default Category",base,"System Of A Down",,Brasil,"Camisa Baby LookSystem Bonequinhos",0,0,78,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookSystem Bonequinhos","Bloco depois da Coluna de Informação",20,78,0,"Camisa Baby LookSystem Bonequinhos",1,G,0,4,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00206,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Bonequinhos",0,0,78,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Bonequinhos","Bloco depois da Coluna de Informação",25,78,0,"Camisa com mangaSystem Bonequinhos",1,P,0,4,250,-1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00269,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Bonequinhos",0,0,78,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Bonequinhos","Bloco depois da Coluna de Informação",25,78,0,"Camisa com mangaSystem Bonequinhos",1,M,0,4,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00270,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Bonequinhos",0,0,78,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Bonequinhos","Bloco depois da Coluna de Informação",25,78,0,"Camisa com mangaSystem Bonequinhos",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00211,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Hypnotize",0,0,123,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Hypnotize","Bloco depois da Coluna de Informação",25,123,0,"Camisa com mangaSystem Hypnotize",1,P,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00280,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Hypnotize",0,0,123,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Hypnotize","Bloco depois da Coluna de Informação",25,123,0,"Camisa com mangaSystem Hypnotize",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00281,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Hypnotize",0,0,123,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Hypnotize","Bloco depois da Coluna de Informação",25,123,0,"Camisa com mangaSystem Hypnotize",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00069,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mao",0,0,365,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mao","Bloco depois da Coluna de Informação",25,365,0,"Camisa com mangaSystem Mao",1,P,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00069,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mao",0,0,365,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mao","Bloco depois da Coluna de Informação",25,365,0,"Camisa com mangaSystem Mao",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00069,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mao",0,0,365,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mao","Bloco depois da Coluna de Informação",25,365,0,"Camisa com mangaSystem Mao",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00209,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mezmerize Album",0,0,121,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mezmerize Album","Bloco depois da Coluna de Informação",25,121,0,"Camisa com mangaSystem Mezmerize Album",1,P,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00278,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mezmerize Album",0,0,121,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mezmerize Album","Bloco depois da Coluna de Informação",25,121,0,"Camisa com mangaSystem Mezmerize Album",1,M,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00279,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mezmerize Album",0,0,121,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mezmerize Album","Bloco depois da Coluna de Informação",25,121,0,"Camisa com mangaSystem Mezmerize Album",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00067,Camisas,simple,"Camisas femininas","Default Category",base,"System Of A Down",,Brasil,"Camisa Baby LookSystem Mezmerize Banda",0,0,133,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookSystem Mezmerize Banda","Bloco depois da Coluna de Informação",20,133,0,"Camisa Baby LookSystem Mezmerize Banda",1,G,0,4,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00212,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mezmerize Banda",0,0,133,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mezmerize Banda","Bloco depois da Coluna de Informação",25,133,0,"Camisa com mangaSystem Mezmerize Banda",1,P,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00283,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mezmerize Banda",0,0,133,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mezmerize Banda","Bloco depois da Coluna de Informação",25,133,0,"Camisa com mangaSystem Mezmerize Banda",1,M,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00284,Camisas,simple,"Camisas masculinas","Default Category",base,"System Of A Down",,Brasil,"Camisa com mangaSystem Mezmerize Banda",0,0,133,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaSystem Mezmerize Banda","Bloco depois da Coluna de Informação",25,133,0,"Camisa com mangaSystem Mezmerize Banda",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00213,Camisas,simple,"Camisas masculinas","Default Category",base,Testament,,Brasil,"Camisa com mangaTestament Branca",0,0,230,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaTestament Branca","Bloco depois da Coluna de Informação",25,230,0,"Camisa com mangaTestament Branca",1,M,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
